Date,TotalSamples
2020-12-22,13588389.0
2020-12-23,13659300.0
2020-12-24,13730293.0
2020-12-25,13795803.0
2020-12-26,13860244.0
2020-12-27,13924527.0
2020-12-28,13987769.0
2020-12-29,14052537.0
2020-12-30,14122733.0
2020-12-31,14191494.0
2021-01-01,14258645.0
2021-01-02,14321046.0
2021-01-03,14382123.0
2021-01-04,14442625.0
2021-01-05,14502929.0
2021-01-06,14566511.0
2021-01-07,14630875.0
2021-01-08,14695106.0
2021-01-09,14760619.0
2021-01-10,14824699.0
2021-01-11,14885013.0
2021-01-12,14945576.0
2021-01-13,15008259.0
2021-01-14,15068940.0
2021-01-15,15124787.0
2021-01-16,15177094.0
2021-01-17,15229307.0
2021-01-18,15279808.0
2021-01-19,15331269.0
2021-01-20,15391518.0
2021-01-21,15452541.0
2021-01-22,15514693.0
2021-01-23,15577766.0
2021-01-24,15640385.0
2021-01-25,15696304.0
2021-01-26,15752119.0
2021-01-27,15808217.0
2021-01-28,15860674.0
2021-01-29,15913194.0
2021-01-30,15965919.0
2021-01-31,16019962.0
2021-02-01,16071626.0
2021-02-02,16123270.0
2021-02-03,16176919.0
2021-02-04,16228801.0
2021-02-05,16281457.0
2021-02-06,16334713.0
2021-02-07,16388243.0
2021-02-08,16439856.0
2021-02-09,16491030.0
2021-02-10,16544106.0
2021-02-11,16599861.0
2021-02-12,16655151.0
2021-02-13,16709185.0
2021-02-14,16762668.0
2021-02-15,16813020.0
2021-02-16,16863820.0
2021-02-17,16916170.0
2021-02-18,16967271.0
2021-02-19,17019551.0
2021-02-20,17070597.0
2021-02-21,17120745.0
2021-02-22,17170947.0
2021-02-23,17222248.0
2021-02-24,17272643.0
2021-02-25,17323383.0
2021-02-26,17376129.0
2021-02-27,17428757.0
2021-02-28,17479572.0
2021-03-01,17529663.0
2021-03-02,17579872.0
2021-03-03,17630655.0
2021-03-04,17681361.0
2021-03-05,17736224.0
2021-03-06,17791275.0
2021-03-07,17846391.0
2021-03-08,17900716.0
2021-03-09,17955850.0
2021-03-10,18020932.0
2021-03-11,18086877.0
2021-03-12,18151986.0
2021-03-13,18217281.0
2021-03-14,18284550.0
2021-03-15,18349379.0
2021-03-16,18413572.0
2021-03-17,18485460.0
2021-03-18,18557485.0
2021-03-19,18630686.0
2021-03-20,18705851.0
2021-03-21,18781109.0
2021-03-22,18854356.0
2021-03-23,18930484.0
2021-03-24,19011118.0
2021-03-25,19092221.0
2021-03-26,19177274.0
2021-03-27,19262447.0
2021-03-28,19347797.0
2021-03-29,19428501.0
2021-03-30,19511655.0
2021-03-31,19595368.0
2021-04-01,19681244.0
2021-04-02,19767310.0
2021-04-03,19849388.0
2021-04-04,19932179.0
2021-04-05,20012235.0
2021-04-06,20093091.0
2021-04-07,20173626.0
2021-04-08,20258907.0
2021-04-09,20347042.0
2021-04-10,20431588.0
2021-04-11,20520126.0
2021-04-12,20603108.0
2021-04-13,20686440.0
2021-04-14,20784108.0
2021-04-15,20879495.0
2021-04-16,20976696.0
2021-04-17,21077500.0
2021-04-18,21187630.0
2021-04-19,21299220.0
2021-04-20,21400549.0
2021-04-21,21513210.0
2021-04-22,21628863.0
2021-04-23,21754456.0
2021-04-24,21880174.0
2021-04-25,22006472.0
2021-04-26,22126656.0
2021-04-27,22248205.0
2021-04-28,22378247.0
2021-04-29,22518836.0
2021-04-30,22662407.0
2021-05-01,22813859.0
2021-05-02,22956942.0
2021-05-03,23097963.0
2021-05-04,23238475.0
2021-05-05,23393857.0
2021-05-06,23545987.0
2021-05-07,23698799.0
2021-05-08,23854797.0
2021-05-09,24008587.0
2021-05-10,24154820.0
2021-05-11,24310931.0
2021-05-12,24467287.0
2021-05-13,24625416.0
2021-05-14,24785458.0
2021-05-15,24950403.0
2021-05-16,25117215.0
2021-05-17,25273492.0
2021-05-18,25433956.0
2021-05-19,25604311.0
2021-05-20,25775405.0
2021-05-21,25949517.0
2021-05-22,26124748.0
2021-05-23,26301572.0
2021-05-24,26469766.0
2021-05-25,26641632.0
2021-05-26,26814056.0
2021-05-27,26988201.0
2021-05-28,27163743.0
2021-05-29,27338092.0
2021-05-30,27511443.0
2021-05-31,27675115.0
2021-06-01,27842512.0
2021-06-02,28016841.0
2021-06-03,28196279.0
2021-06-04,28371312.0
2021-06-05,28546677.0
2021-06-06,28721659.0
2021-06-07,28892497.0
2021-06-08,29062609.0
2021-06-09,29243359.0
2021-06-10,29425279.0
2021-06-11,29607865.0
2021-06-12,29790743.0
2021-06-13,29968038.0
2021-06-14,30138294.0
2021-06-15,30309255.0
2021-06-16,30480340.0
2021-06-17,30655350.0
2021-06-18,30825619.0
2021-06-19,30996798.0
2021-06-20,31169341.0
2021-06-21,31340264.0
2021-06-22,31505639.0
2021-06-23,31675744.0
2021-06-24,31846027.0
2021-06-25,32017144.0
2021-06-26,32188107.0
2021-06-27,32354310.0
2021-06-28,32515205.0
2021-06-29,32675628.0
2021-06-30,32838250.0
2021-07-01,33001904.0
2021-07-02,33162714.0
2021-07-03,33322908.0
2021-07-04,33480699.0
2021-07-05,33636070.0
2021-07-06,33789460.0
2020-04-19,14962.0
2020-04-28,19063.0
2020-04-29,19278.0
2020-05-16,23388.0
2020-06-16,44431.0
2020-06-17,45911.0
2020-06-19,50569.0
2020-06-20,53757.0
2020-06-21,57054.0
2020-06-22,60243.0
2020-06-23,63249.0
2020-06-24,67318.0
2020-06-25,70934.0
2020-06-26,75308.0
2020-06-27,79231.0
2020-06-28,82458.0
2020-06-29,85106.0
2020-06-30,88563.0
2020-07-01,92797.0
2020-07-02,98153.0
2020-07-03,104118.0
2020-07-04,110545.0
2020-07-05,115835.0
2020-07-06,122218.0
2020-07-07,128438.0
2020-07-08,134801.0
2020-07-09,140755.0
2020-07-10,151109.0
2020-07-11,162171.0
2020-07-12,170324.0
2020-07-13,181849.0
2020-07-14,195024.0
2020-07-15,208666.0
2020-07-16,222693.0
2020-07-17,237817.0
2020-07-18,252700.0
2020-07-19,265219.0
2020-07-20,276222.0
2020-07-21,293077.0
2020-07-22,308959.0
2020-07-23,322326.0
2020-07-24,337771.0
2020-07-25,353425.0
2020-07-27,363242.0
2020-07-28,379081.0
2020-07-29,397939.0
2020-07-30,416202.0
2020-07-31,437582.0
2020-08-01,458593.0
2020-08-02,477795.0
2020-08-03,487238.0
2020-08-04,501025.0
2020-08-05,522143.0
2020-08-06,543489.0
2020-08-07,566984.0
2020-08-08,590306.0
2020-08-09,613231.0
2020-08-10,624840.0
2020-08-11,642875.0
2020-08-12,665847.0
2020-08-13,689150.0
2020-08-14,711196.0
2020-08-15,732435.0
2020-08-16,744555.0
2020-08-17,753349.0
2020-08-18,772928.0
2020-08-19,797470.0
2020-08-20,821311.0
2020-08-21,848078.0
2020-08-22,891173.0
2020-08-23,931839.0
2020-08-24,968121.0
2020-08-25,1021054.0
2020-08-26,1082094.0
2020-08-27,1142480.0
2020-08-28,1204343.0
2020-08-29,1266643.0
2020-08-30,1327791.0
2020-08-31,1365582.0
2020-09-01,1423846.0
2020-09-02,1483267.0
2020-09-03,1542978.0
2020-09-04,1605521.0
2020-09-05,1667653.0
2020-09-06,1730389.0
2020-09-07,1766982.0
2020-09-08,1827905.0
2020-09-09,1890554.0
2020-09-10,1953571.0
2020-09-11,2016461.0
2020-09-12,2078695.0
2020-09-13,2134912.0
2020-09-14,2169339.0
2020-09-15,2220586.0
2020-09-16,2276222.0
2020-09-17,2329316.0
2020-09-18,2379950.0
2020-09-19,2434409.0
2020-09-20,2488220.0
2020-09-21,2519315.0
2020-09-22,2573005.0
2020-09-23,2628897.0
2020-09-24,2684215.0
2020-09-25,2741836.0
2020-09-26,2800761.0
2020-09-27,2850869.0
2020-09-28,2886334.0
2020-09-29,2940642.0
2020-09-30,2996001.0
2020-10-01,3050444.0
2020-10-02,3104542.0
2020-10-03,3153626.0
2020-10-04,3205249.0
2020-10-05,3241597.0
2020-10-06,3292195.0
2020-10-07,3346472.0
2020-10-08,3396839.0
2020-10-09,3449925.0
2020-10-10,3500394.0
2020-10-11,3547051.0
2020-10-12,3577261.0
2020-10-13,3624096.0
2020-10-14,3664152.0
2020-10-15,3703047.0
2020-10-16,3746963.0
2020-10-17,3789460.0
2020-10-18,3830503.0
2020-10-19,3856530.0
2020-10-20,3898829.0
2020-10-21,3940304.0
2020-10-22,3978869.0
2020-10-23,4017353.0
2020-10-24,4052633.0
2020-10-25,4079688.0
2020-10-26,4094417.0
2020-10-27,4115516.0
2020-10-28,4155597.0
2020-10-29,4196958.0
2020-10-30,4240748.0
2020-10-31,4281991.0
2020-11-01,4323666.0
2020-11-02,4349309.0
2020-11-03,4394330.0
2020-11-04,4439856.0
2020-11-05,4484183.0
2020-11-06,4531153.0
2020-11-07,4575797.0
2020-11-08,4618470.0
2020-11-09,4642276.0
2020-11-10,4684766.0
2020-11-11,4729401.0
2020-11-12,4770004.0
2020-11-13,4812167.0
2020-11-14,4853169.0
2020-11-15,4874433.0
2020-11-16,4891729.0
2020-11-17,4929974.0
2020-11-18,4972407.0
2020-11-19,5011164.0
2020-11-20,5050612.0
2020-11-21,5092689.0
2020-11-22,5134335.0
2020-11-23,5158474.0
2020-11-24,5201214.0
2020-11-25,5248807.0
2020-11-26,5289908.0
2020-11-27,5332150.0
2020-11-28,5374141.0
2020-11-29,5420421.0
2020-11-30,5453461.0
2020-12-01,5500058.0
2020-12-02,5551620.0
2020-12-03,5605306.0
2020-12-04,5662711.0
2020-12-05,5722182.0
2020-12-06,5779490.0
2020-12-07,5812588.0
2020-12-08,5868233.0
2020-12-09,5919635.0
2020-12-10,5973031.0
2020-12-11,6029209.0
2020-12-13,6128703.0
2020-12-14,6157683.0
2020-12-15,6205688.0
2020-12-16,6257745.0
2020-12-17,6306397.0
2020-12-18,6354388.0
2020-12-19,6401082.0
2020-12-20,6443052.0
2020-12-21,6475766.0
2020-12-22,6520993.0
2020-12-23,6566602.0
2020-12-24,6611118.0
2020-12-25,6655987.0
2020-12-26,6686363.0
2020-12-27,6723710.0
2020-12-28,6750954.0
2020-12-29,6793691.0
2020-12-30,6839281.0
2020-12-31,6882694.0
2021-01-01,6924707.0
2021-01-02,6951297.0
2021-01-03,6991487.0
2021-01-04,7018564.0
2021-01-05,7061049.0
2021-01-06,7104367.0
2021-01-07,7145613.0
2021-01-08,7184598.0
2021-01-09,7215785.0
2021-01-10,7253236.0
2021-01-11,7278021.0
2021-01-12,7312452.0
2021-01-13,7350644.0
2021-01-14,7379538.0
2021-01-15,7399436.0
2021-01-16,7428389.0
2021-01-17,7461687.0
2021-01-18,7483580.0
2021-01-19,7515066.0
2021-01-20,7542537.0
2021-01-21,7574184.0
2021-01-22,7602975.0
2021-01-23,7632980.0
2021-01-24,7662540.0
2021-01-25,7682361.0
2021-01-26,7711810.0
2021-01-27,7728296.0
2021-01-28,7759415.0
2021-01-29,7790901.0
2021-01-30,7823989.0
2021-01-31,7861361.0
2021-02-01,7879047.0
2021-02-02,7915105.0
2021-02-03,7955308.0
2021-02-04,7996651.0
2021-02-05,8034038.0
2021-02-06,8069459.0
2021-02-07,8104264.0
2021-02-08,8122516.0
2021-02-09,8154347.0
2021-02-10,8184013.0
2021-02-11,8213768.0
2021-02-12,8242105.0
2021-02-13,8269364.0
2021-02-14,8295638.0
2021-02-15,8311404.0
2021-02-16,8336255.0
2021-02-17,8360950.0
2021-02-18,8385870.0
2021-02-19,8409631.0
2021-02-20,8433333.0
2021-02-21,8456940.0
2021-02-22,8471684.0
2021-02-26,8618845.0
2021-02-27,8659666.0
2021-02-28,8700651.0
2021-03-01,8721026.0
2021-03-02,8761207.0
2021-03-03,8801651.0
2021-03-04,8842852.0
2021-03-05,8883295.0
2021-03-06,8924007.0
2021-03-07,8964623.0
2021-03-08,8984552.0
2021-03-09,9016741.0
2021-03-10,9055741.0
2021-03-11,9093645.0
2021-03-12,9114985.0
2021-03-13,9149467.0
2021-03-14,9200465.0
2021-03-15,9238982.0
2021-03-16,9299245.0
2021-03-17,9359772.0
2021-03-18,9419677.0
2021-03-19,9482649.0
2021-03-20,9548685.0
2021-03-21,9613583.0
2021-03-22,9650662.0
2021-03-23,9718833.0
2021-03-24,9789113.0
2021-03-25,9845577.0
2021-03-26,9903125.0
2021-03-27,9961154.0
2021-03-28,10019096.0
2021-03-29,10053026.0
2021-03-30,10095487.0
2021-03-31,10151609.0
2021-04-01,10210906.0
2021-04-02,10270249.0
2021-04-03,10329954.0
2021-04-04,10392927.0
2021-04-05,10435997.0
2021-04-06,10498347.0
2021-04-07,10572621.0
2021-04-08,10659953.0
2021-04-09,10761939.0
2021-04-10,10873665.0
2021-04-11,10988976.0
2021-04-12,11068003.0
2021-04-13,11181010.0
2021-04-14,11253374.0
2021-04-15,11360001.0
2021-04-16,11481881.0
2021-04-17,11608116.0
2021-04-18,11737753.0
2021-04-19,11820842.0
2021-04-20,11942985.0
2021-04-21,12073090.0
2021-04-22,12175425.0
2021-04-23,12281027.0
2021-04-24,12384797.0
2021-04-25,12493399.0
2021-04-26,12566674.0
2021-04-27,12666312.0
2021-04-28,12748582.0
2021-04-29,12828763.0
2021-04-30,12905854.0
2021-05-01,12983784.0
2021-05-02,13060114.0
2021-05-03,13118856.0
2021-05-04,13189817.0
2021-05-05,13267252.0
2021-05-06,13347076.0
2021-05-07,13488498.0
2021-05-08,13557646.0
2021-05-09,13613004.0
2021-05-10,13678927.0
2021-05-11,13754216.0
2021-05-12,13823741.0
2021-05-13,13894962.0
2021-05-14,13952378.0
2021-05-15,14016740.0
2021-05-16,14061725.0
2021-05-17,14124316.0
2021-05-18,14195932.0
2021-05-19,14267002.0
2021-05-20,14336254.0
2021-05-21,14402251.0
2021-05-22,14465371.0
2021-05-23,14507897.0
2021-05-24,14567606.0
2021-05-25,14648809.0
2021-05-26,14739857.0
2021-05-27,14830083.0
2021-05-28,14927319.0
2021-05-29,15027996.0
2021-05-30,15089049.0
2021-05-31,15176159.0
2021-06-01,15270348.0
2021-06-02,15379044.0
2021-06-03,15489213.0
2021-06-04,15625309.0
2021-06-05,15763491.0
2021-06-06,15861242.0
2021-06-07,15994238.0
2021-06-08,16127372.0
2021-06-09,16257268.0
2021-06-10,16387698.0
2021-06-11,16511764.0
2021-06-12,16632289.0
2021-06-13,16723910.0
2021-06-14,16834591.0
2021-06-15,16954634.0
2021-06-16,17070886.0
2021-06-17,17190350.0
2021-06-18,17314780.0
2021-06-19,17437785.0
2021-06-20,17525639.0
2021-06-21,17645176.0
2021-06-22,17770083.0
2021-06-23,17888192.0
2021-06-24,18007658.0
2021-06-25,18128055.0
2021-06-26,18246482.0
2021-06-27,18327887.0
2021-06-28,18440869.0
2021-06-29,18562105.0
2021-06-30,18671907.0
2021-07-01,18777030.0
2021-07-02,18885647.0
2021-07-03,18994601.0
2021-07-04,19066401.0
2021-07-05,19169799.0
2021-07-06,19274985.0
2020-04-11,337.0
2020-04-15,738.0
2020-04-16,762.0
2020-04-21,2604.0
2020-04-22,3215.0
2020-05-01,4828.0
2020-05-02,4955.0
2020-05-03,5162.0
2020-05-04,5394.0
2020-05-05,5850.0
2020-05-06,6228.0
2020-05-07,6917.0
2020-05-08,7448.0
2020-05-09,8340.0
2020-05-10,9091.0
2020-05-11,9596.0
2020-05-12,10344.0
2020-05-13,11146.0
2020-05-14,11804.0
2020-05-15,12561.0
2020-05-16,13178.0
2020-05-17,13750.0
2020-05-18,14286.0
2020-05-19,15083.0
2020-05-20,15822.0
2020-05-21,16873.0
2020-05-22,17721.0
2020-05-23,18737.0
2020-05-24,19278.0
2020-05-25,20871.0
2020-05-26,22049.0
2020-05-27,23264.0
2020-05-28,24126.0
2020-05-29,25403.0
2020-05-30,26376.0
2020-05-31,27475.0
2020-06-01,28360.0
2020-06-02,29066.0
2020-06-03,30481.0
2020-06-04,31138.0
2020-06-05,32300.0
2020-06-06,33331.0
2020-06-07,35263.0
2020-06-08,37453.0
2020-06-09,38572.0
2020-06-10,40027.0
2020-06-11,41389.0
2020-06-12,40837.0
2020-06-13,43972.0
2020-06-14,46015.0
2020-06-15,47683.0
2020-06-16,49208.0
2020-06-17,50268.0
2020-06-18,51495.0
2020-06-19,52752.0
2020-06-20,53905.0
2020-06-21,54983.0
2020-06-22,56035.0
2020-06-23,56901.0
2020-06-24,57753.0
2020-06-25,59025.0
2020-06-26,60199.0
2020-06-27,61194.0
2020-06-28,62278.0
2020-06-29,63364.0
2020-06-30,64478.0
2020-07-01,65549.0
2020-07-02,67255.0
2020-07-03,68634.0
2020-07-04,69891.0
2020-07-05,71338.0
2020-07-06,73058.0
2020-07-07,74230.0
2020-07-08,75641.0
2020-07-09,77439.0
2020-07-10,79429.0
2020-07-11,81631.0
2020-07-12,83353.0
2020-07-13,86211.0
2020-07-14,88677.0
2020-07-15,92313.0
2020-07-16,95328.0
2020-07-17,97471.0
2020-07-18,105058.0
2020-07-19,109290.0
2020-07-20,114165.0
2020-07-21,119046.0
2020-07-22,123269.0
2020-07-23,127742.0
2020-07-24,131485.0
2020-07-25,135436.0
2020-07-26,138100.0
2020-07-27,142275.0
2020-07-28,148877.0
2020-07-29,156382.0
2020-07-30,163640.0
2020-07-31,170834.0
2020-08-01,176171.0
2020-08-02,180684.0
2020-08-04,184227.0
2020-08-05,187848.0
2020-08-06,190492.0
2020-08-07,193268.0
2020-08-08,196440.0
2020-08-09,199937.0
2020-08-10,202004.0
2020-08-11,205125.0
2020-08-12,208165.0
2020-08-13,210678.0
2020-08-14,213730.0
2020-08-15,217119.0
2020-08-16,218981.0
2020-08-17,220789.0
2020-08-18,223966.0
2020-08-19,228003.0
2020-08-20,230716.0
2020-08-21,233713.0
2020-08-22,237750.0
2020-08-23,241101.0
2020-08-24,243613.0
2020-08-25,247299.0
2020-08-26,251657.0
2020-08-27,255877.0
2020-08-28,260373.0
2020-08-29,264655.0
2020-08-30,268276.0
2020-08-31,271170.0
2020-09-01,274199.0
2020-09-02,277951.0
2020-09-03,282798.0
2020-09-04,287018.0
2020-09-05,292269.0
2020-09-06,297100.0
2020-09-07,300486.0
2020-09-08,304758.0
2020-09-09,308922.0
2020-09-10,313816.0
2020-09-11,318581.0
2020-09-12,323628.0
2020-09-13,327843.0
2020-09-14,331371.0
2020-09-15,335686.0
2020-09-16,340002.0
2020-09-17,344918.0
2020-09-18,347959.0
2020-09-19,352004.0
2020-09-20,356354.0
2020-09-21,358876.0
2020-09-22,362478.0
2020-09-23,366835.0
2020-09-24,371699.0
2020-09-25,374960.0
2020-09-26,378120.0
2020-09-27,380779.0
2020-09-28,382589.0
2020-09-29,385690.0
2020-09-30,388672.0
2020-10-01,391684.0
2020-10-02,394382.0
2020-10-03,396413.0
2020-10-04,398609.0
2020-10-05,399915.0
2020-10-06,402294.0
2020-10-07,404688.0
2020-10-08,406747.0
2020-10-09,409037.0
2020-10-10,411567.0
2020-10-11,414550.0
2020-10-12,416489.0
2020-10-13,418985.0
2020-10-14,421575.0
2020-10-15,424147.0
2020-10-16,426745.0
2020-10-17,428975.0
2020-10-18,431581.0
2020-10-19,433688.0
2020-10-20,435868.0
2020-10-21,438334.0
2020-10-22,441342.0
2020-10-23,443478.0
2020-10-24,446317.0
2020-10-25,448279.0
2020-10-26,449199.0
2020-10-27,449911.0
2020-10-28,452230.0
2020-10-29,454388.0
2020-10-30,456957.0
2020-10-31,458380.0
2020-11-01,459891.0
2020-11-02,461315.0
2020-11-03,464003.0
2020-11-04,467012.0
2020-11-05,469890.0
2020-11-06,472762.0
2020-11-07,475245.0
2020-11-08,477455.0
2020-11-09,479015.0
2020-11-10,481806.0
2020-11-11,484797.0
2020-11-12,487389.0
2020-11-13,489812.0
2020-11-14,492248.0
2020-11-15,493895.0
2020-11-16,494627.0
2020-11-17,497045.0
2020-11-18,500015.0
2020-11-19,502948.0
2020-11-20,505954.0
2020-11-21,508813.0
2020-11-22,511457.0
2020-11-23,513037.0
2020-11-24,515452.0
2020-11-25,517834.0
2020-11-26,519862.0
2020-11-27,521455.0
2020-11-28,523099.0
2020-11-30,526407.0
2020-12-01,528241.0
2020-12-02,530422.0
2020-12-03,533103.0
2020-12-04,535379.0
2020-12-05,537733.0
2020-12-06,540088.0
2020-12-07,541546.0
2020-12-08,543721.0
2020-12-09,545848.0
2020-12-10,548028.0
2020-12-11,550158.0
2020-12-12,551648.0
2020-12-13,553446.0
2020-12-14,554621.0
2020-12-15,556623.0
2020-12-16,559048.0
2020-12-17,560965.0
2020-12-18,562613.0
2020-12-19,564129.0
2020-12-20,565682.0
2020-12-21,566644.0
2020-12-22,568104.0
2020-12-23,569607.0
2020-12-24,570872.0
2020-12-25,572189.0
2020-12-26,572917.0
2020-12-27,573971.0
2020-12-28,574733.0
2020-12-29,575976.0
2020-12-30,577343.0
2020-12-31,578723.0
2021-01-01,580269.0
2021-01-02,581550.0
2021-01-03,582957.0
2021-01-04,583819.0
2021-01-05,585181.0
2021-01-06,586639.0
2021-01-07,587806.0
2021-01-08,588991.0
2021-01-10,590867.0
2021-01-11,591518.0
2021-01-12,593224.0
2021-01-13,595168.0
2021-01-14,596668.0
2021-01-15,597659.0
2021-01-16,598570.0
2021-01-18,599890.0
2021-01-19,600698.0
2021-01-20,601506.0
2021-01-21,602298.0
2021-01-22,602883.0
2021-01-23,603530.0
2021-01-25,604330.0
2021-01-26,604952.0
2021-01-27,605314.0
2021-01-28,605866.0
2021-01-29,606523.0
2021-01-30,606978.0
2021-02-01,607566.0
2021-02-02,607962.0
2021-02-04,608947.0
2021-02-05,609412.0
2021-02-06,609909.0
2021-02-08,610893.0
2021-02-09,611468.0
2021-02-10,612192.0
2021-02-11,612813.0
2021-02-12,613231.0
2021-02-13,614152.0
2021-02-14,614394.0
2021-02-15,614394.0
2021-02-17,615180.0
2021-02-18,615776.0
2021-02-19,616899.0
2021-02-20,618010.0
2021-02-22,618010.0
2021-02-23,618747.0
2021-02-24,619392.0
2021-02-25,619842.0
2021-02-26,620416.0
2021-03-01,621754.0
2021-03-03,622896.0
2021-03-04,622887.0
2021-03-06,624612.0
2021-03-08,625498.0
2021-03-11,627447.0
2021-03-13,628216.0
2021-03-14,628767.0
2021-03-15,629661.0
2021-03-17,630274.0
2021-03-18,631045.0
2021-03-19,631809.0
2021-03-20,632636.0
2021-03-21,633540.0
2021-03-22,633806.0
2021-03-23,634572.0
2021-03-24,635381.0
2021-03-25,636356.0
2021-03-27,637843.0
2021-03-30,639614.0
2021-04-01,641498.0
2021-04-02,642551.0
2021-04-03,643050.0
2021-04-04,644275.0
2021-04-05,644784.0
2021-04-06,646186.0
2021-04-07,647320.0
2021-04-08,648832.0
2021-04-09,650518.0
2021-04-10,651965.0
2021-04-11,653832.0
2021-04-12,654703.0
2021-04-13,656802.0
2021-04-14,658885.0
2021-04-16,660465.0
2021-04-17,662606.0
2021-04-18,665194.0
2021-04-19,666583.0
2021-04-20,669149.0
2021-04-22,674440.0
2021-04-23,675862.0
2021-04-24,679298.0
2021-04-25,683472.0
2021-04-26,686814.0
2021-04-27,691184.0
2021-04-28,695782.0
2021-04-29,700857.0
2021-04-30,705279.0
2021-05-01,709639.0
2021-05-02,714957.0
2021-05-03,717664.0
2021-05-04,723049.0
2021-05-05,727535.0
2021-05-06,732887.0
2021-05-07,738070.0
2021-05-08,744022.0
2021-05-09,750382.0
2021-05-10,753842.0
2021-05-11,760130.0
2021-05-12,765518.0
2021-05-13,771752.0
2021-05-14,777407.0
2021-05-15,782257.0
2021-05-16,789881.0
2021-05-17,794518.0
2021-05-18,804307.0
2021-05-19,814492.0
2021-05-20,825191.0
2021-05-21,836629.0
2021-05-22,851218.0
2021-05-23,864018.0
2021-05-24,871202.0
2021-05-25,881469.0
2021-05-26,891157.0
2021-05-27,899078.0
2021-05-28,910315.0
2021-05-29,918746.0
2021-05-30,932117.0
2021-05-31,947800.0
2021-06-01,964718.0
2021-06-02,975840.0
2021-06-03,990028.0
2021-06-04,1006421.0
2021-06-05,1031194.0
2021-06-06,1047299.0
2021-06-07,1056126.0
2021-06-08,1071999.0
2021-06-09,1088803.0
2021-06-10,1103676.0
2021-06-11,1117070.0
2021-06-12,1126067.0
2021-06-13,1136248.0
2021-06-14,1141323.0
2021-06-15,1150877.0
2021-06-16,1160421.0
2021-06-17,1171949.0
2021-06-18,1184286.0
2021-06-19,1196954.0
2021-06-20,1206710.0
2021-06-21,1211909.0
2021-06-22,1220186.0
2021-06-23,1227578.0
2021-06-24,1235564.0
2021-06-25,1244581.0
2021-06-26,1251294.0
2021-06-27,1259387.0
2021-06-28,1263921.0
2021-06-29,1272068.0
2021-06-30,1280493.0
2021-07-01,1289528.0
2021-07-02,1297111.0
2021-07-03,1304213.0
2021-07-04,1312457.0
2021-07-05,1318042.0
2021-07-06,1326395.0
2020-04-05,5255.0
2020-04-05,5255.0
2020-04-09,8402.0
2020-04-10,9332.0
2020-04-11,10595.0
2020-04-12,11855.0
2020-04-13,13287.0
2020-04-14,15914.0
2020-04-15,19506.0
2020-04-16,21384.0
2020-04-17,24643.0
2020-04-18,28484.0
2020-04-19,31767.0
2020-04-20,34326.0
2020-04-21,37933.0
2020-04-22,42192.0
2020-04-23,45483.0
2020-04-24,53166.0
2020-04-25,56851.0
2020-04-26,61799.0
2020-04-27,67145.0
2020-04-28,70307.0
2020-04-29,73716.0
2020-04-30,78013.0
2020-05-01,82459.0
2020-05-02,85729.0
2020-05-03,95841.0
2020-05-04,98300.0
2020-05-05,105234.0
2020-05-06,109888.0
2020-05-07,113670.0
2020-05-08,119688.0
2020-05-09,124791.0
2020-05-10,129955.0
2020-05-11,135760.0
2020-05-12,140166.0
2020-05-13,145637.0
2020-05-14,153139.0
2020-05-15,159282.0
2020-05-16,163105.0
2020-05-17,172219.0
2020-05-18,176479.0
2020-05-19,182184.0
2020-05-20,191164.0
2020-05-21,206811.0
2020-05-22,214060.0
2020-05-23,217867.0
2020-05-24,229621.0
2020-05-25,235622.0
2020-05-26,240588.0
2020-05-27,240588.0
2020-05-28,256267.0
2020-05-29,270920.0
2020-05-30,279288.0
2020-05-31,289892.0
2020-06-01,297903.0
2020-06-02,307621.0
2020-06-03,317780.0
2020-06-04,330663.0
2020-06-05,344717.0
2020-06-06,355085.0
2020-06-07,360258.0
2020-06-08,380723.0
2020-06-09,391286.0
2020-06-10,404637.0
2020-06-11,420669.0
2020-06-12,435601.0
2020-06-13,449616.0
2020-06-14,467702.0
2020-06-15,466081.0
2020-06-16,480047.0
2020-06-17,496206.0
2020-06-18,515280.0
2020-06-19,532505.0
2020-06-20,542972.0
2020-06-21,560697.0
2020-06-22,574304.0
2020-06-23,588186.0
2020-06-24,603390.0
2020-06-25,620954.0
2020-06-26,642833.0
2020-06-27,663096.0
2020-06-28,684296.0
2020-06-29,707839.0
2020-06-30,727793.0
2020-07-01,758915.0
2020-07-02,781584.0
2020-07-03,810991.0
2020-07-04,834991.0
2020-07-05,887997.0
2020-07-06,917114.0
2020-07-07,947453.0
2020-07-08,1003280.0
2020-07-09,1036106.0
2020-07-10,1074112.0
2020-07-11,1116466.0
2020-07-12,1156089.0
2020-07-13,1192089.0
2020-07-14,1231939.0
2020-07-15,1277241.0
2020-07-16,1325327.0
2020-07-17,1379534.0
2020-07-18,1426303.0
2020-07-19,1470426.0
2020-07-20,1513827.0
2020-07-21,1554116.0
2020-07-22,1600000.0
2020-07-23,1654651.0
2020-07-24,1705348.0
2020-07-25,1762416.0
2020-07-26,1834297.0
2020-07-27,1941259.0
2020-07-28,2033089.0
2020-07-29,2120843.0
2020-07-30,2209810.0
2020-07-31,2325428.0
2020-08-01,2418809.0
2020-08-02,2533631.0
2020-08-03,2623260.0
2020-08-04,2689973.0
2020-08-06,2797687.0
2020-08-07,2893424.0
2020-08-08,2996406.0
2020-08-09,3118567.0
2020-08-10,3209587.0
